,제목,작가,장르,줄거리,url,썸네일,플랫폼,키워드
521,보글보글챱챱,첨지,코믹/일상,"먹고, 먹으니, 먹으면서, 먹자마자, 먹자 하니, 먹으며, 
먹는다면, 먹었으니, 먹을 테니, 먹어서, 먹으려면,
먹고서, 먹을 수가, 먹으려니, 먹자니, 먹으니까… 
맛있게 잘 먹겠습니다♡ (아, 태어나길 잘했어!!!)
 
매일매일을 행복으로 채우는 맛있는 한입! <보글보글챱챱>",https://webtoon.kakao.com/content/보글보글챱챱/2115,https://kr-a.kakaopagecdn.com/P/C/2115/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['매일', '챱챱', '행복', '일상', '수가']"
522,논현동 장사꾼,"김영현, 아론, 구김",드라마,"장사 몇 번 망해봤어?

젊은 패기로 시작했던 장사를 4번이나 말아먹고 
빚더미에 나앉게 된 27세 청년 '성광수'. 

이제 정말 끝인가 싶었는데, 마지막 기회가 찾아온다.
영동시장에서 '장사의 신'으로 불리는 짬뽕집 사장님.
그 밑에서 한 수 배워보려 하는데......

""제자같은 거 안 키우니까 꺼지라고!""
이 할머니...성격이 심상치 않다? 
하지만 절대 포기하지 않을거야!

과연 비법 짬뽕 레시피를 배워 이번만큼은 성공할 수 있을까?
장사 초보의 고군분투 자영업 생존기!",https://webtoon.kakao.com/content/논현동-장사꾼/1981,https://kr-a.kakaopagecdn.com/P/C/1981/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['장사', '짬뽕', '사장', '상치', '성격']"
523,요괴백정,좌서방,학원/판타지,"도깨비에게 어머니를 잃었다고 생각한 온달,
복수를 위해 도깨비를 찾아나선다!

도깨비 김서방과 싸우는 과정에서 한쪽 팔을 잃고, 
어머니를 해한 자가 도깨비의 이름을 쓴 채 
인간들을 마구 해치는 어떤 존재라는 것을 알게 된 온달.

한편 100여년 전 인간과의 어떤 약속 때문에 
아차산 동굴에서 숨어지낼 수 밖에 없던 김서방,

도깨비의 이름을 더럽히는 존재를 파악하기 위해 
자신의 오른팔과 그의 검 망나니를 온달에게 넘겨주고 
함께 여행길에 나서는데...

그들은 오니라는 이세계의 요괴를 이용해 욕심을 채우려는 
인간 곽부언이란 자가 얽혀 있다는 것을 알아내며, 

그들의 음모를 막기 위해 더 큰 위험 속으로 뛰어든다!",https://webtoon.kakao.com/content/요괴백정/1671,https://kr-a.kakaopagecdn.com/P/C/1671/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['어머니', '도깨비', '나니', '마구', '이용']"
524,그 남자의 하이힐,김지미,드라마,"평범하다 못해 존재감마저 희미한 남자 만석,
그에겐 은밀한 취미가 하나 있는데...
그건 바로 하·이·힐을 신는 것!
 
그의 발은 슬럼프에 빠졌던 천재 구두 디자이너
체이스 오의 영감을 자극하기 시작하고...
 
하이힐을 신는 남자 만석과 하이힐을 만드는 남자 체이스 오
두 남자의 운명적 이야기, <그남자의 하이힐>",https://webtoon.kakao.com/content/그-남자의-하이힐/2127,https://kr-a.kakaopagecdn.com/P/C/2127/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['슬럼프', '자극', '시작', '영감', '구두']"
525,C.O.P (씨오피),"류훈, 지창근",액션/무협,"가까운 미래, '아포리늄'이라는 대체에너지가 전 세계를 지배하게 되었다.

이것은 의약품, 첨단소재, 에너지산업과 마약에 이르게까지 금보다 비싼 소재로 모든 곳에서 쓰이게 된다. 그러나 아포리늄을 탈취하고 심각한 범죄를 일으키는 카르텔이 득세하게 되고, 그로 말미암아 정치, 경제, 사법, 경찰 조직에까지 부정과 부패가 일어났다. 이후, 세계적인 대기업 스카이케스톤사는 카르텔 범죄에 대해 범죄용의자를 현장에서 즉결 재판하는 '아이티에스(I.T.S : Instant Trial System)' 시스템을 지닌 인공지능 안드로이드를 정부에 제안하였고, 정부는 그 시스템을 채용한다.

정직 처분을 받은 형사 '서우진'은 카르텔 조직에 잠입해 단독으로 조사를 하던 중, 검거 작전을 하던 동료 수사관이 위기에 몰리자 정체를 드러내고 구해준다. 하지만 그 덕분에 우진은 오히려 작전을 망친 책임을 지고 처벌을 받는 상황에 처한다. 그런 우진에게 상부는 한 가지 제안을 한다.

군대에서도 아이티에스 시스템을 도입해 전시에 활용하려는데, 그 시범사업으로 만들어지는 '매그넘'시리즈 안드로이드의 학습 네비게이터를 맡으면, 복직을 시켜주겠다는 것.

우진은 제안을 받아들이고 안드로이드 파트너 매그넘과 함께 카르텔 수사를 시작한다. 하지만 시작하자마자 기존의 다른 아이티에스와 충돌이 일어나는데...

범죄용의자를 즉결 재판하는 시스템을 지닌 안드로이드 로봇과 인간 형사의 이야기.",https://webtoon.kakao.com/content/C.O.P-씨오피/2648,https://kr-a.kakaopagecdn.com/P/C/2648/sharing/2x/7ee27c9e-a66b-4283-a189-7ed5cb2ff7a3.jpg,카카오웹툰,"['카르텔', '시스템', '우진', '범죄', '제안']"
526,무장,김철현,액션/무협,"고려 무신정권, 노비에서 무장으로 다시 태어난 영웅!",https://webtoon.kakao.com/content/무장/822,https://kr-a.kakaopagecdn.com/P/C/822/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['무협', '영웅', '고려', '노비', '무신정권']"
527,이담,"창, 정두",드라마,"절친한 친구에게도 털어놓지 못한 비밀을 가진 민영!

썩은 내 가득한 집과 아빠를 피해 학교로 도망친 민영은 
아빠가 아파트에 불을 질러 사고가 난 것을 알게 된다.

하지만 차마 경찰에게도 비밀을 털어놓지 못한 민영, 
급하게 강원도에 사는 외할머니에게 맡겨지게 되고 

외할머니의 보살핌 덕에 일상을 찾아가지만
자신의 비밀을 캐기 위해 접근한 사람들 때문에 
괴롭힘을 당한다.

결국 재원이라는 소년의 도움으로 강원도를 떠나게 되는데...

7년 뒤, 다른 사람처럼 살아가던 민영은 
우연히 자신의 비밀을 토대로 소설이 만들어졌고, 
그 소설을 토대로 영화가 개봉될 거란 사실을 알게 된다.

민영은 과거의 친구들과 함께 이를 막을 수 있을까?!",https://webtoon.kakao.com/content/이담/1854,https://kr-a.kakaopagecdn.com/P/C/1854/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['비밀', '민영', '민영은', '강원도', '드라마']"
528,오늘도 꽐랄라라,아실,로맨스,술은 잘해도 연애는 잘 못하는 말술녀 4인방의 취중연애담,https://webtoon.kakao.com/content/오늘도-꽐랄라라/1596,https://kr-a.kakaopagecdn.com/P/C/1596/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['로맨스', '말술', '연애', '취중', '연애담']"
529,헤븐즈 소울,"하람, 김영지",학원/판타지,괴생명체 크리쳐의 공격에 맞서는 소녀들의 이야기,https://webtoon.kakao.com/content/헤븐즈-소울/1368,https://kr-a.kakaopagecdn.com/P/C/1368/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['크리', '학원', '공격', '생명체', '소녀']"
530,다정한 겨울,이준,드라마,자라지 못하는 두 아이의 조금은 특별한 겨울나기,https://webtoon.kakao.com/content/다정한-겨울/789,https://kr-a.kakaopagecdn.com/P/C/789/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['겨울나기', '드라마']"
531,어떻게든 중간만 간다면,유성연,코믹/일상,취준생 재호. 직장인 유나. 한 커플의 이야기.,https://webtoon.kakao.com/content/어떻게든-중간만-간다면/1374,https://kr-a.kakaopagecdn.com/P/C/1374/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['직장인', '코믹', '유나', '이야기', '일상']"
532,헬로 마이 안드로이드,고선영,판타지 드라마,내 아들이라고 주장하는 소년이 나타났다. 갑자기 시작되는 좌충우돌 SF 로맨스,https://webtoon.kakao.com/content/헬로-마이-안드로이드/1533,https://kr-a.kakaopagecdn.com/P/C/1533/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['갑자기', '드라마', '로맨스', '소년', '시작']"
533,환상숲,고동동,판타지 드라마,"환상들이 모여서 이루어진 숲 환상숲, 그곳에서 벌어지는 신비한 사건들",https://webtoon.kakao.com/content/환상숲/1523,https://kr-a.kakaopagecdn.com/P/C/1523/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['드라마', '사건', '판타지', '환상']"
534,머리 위로 부는 바람,이이영,로맨스,"스무살 봄이 오기도 전, 그리고 2년 후 너를 다시 만났을 때",https://webtoon.kakao.com/content/머리-위로-부는-바람/1643,https://kr-a.kakaopagecdn.com/P/C/1643/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['로맨스', '스무', '오기']"
535,말괄량이 길들이기,비아이,로맨스 판타지,카사노바 페트루키오는 까칠한 미녀 카트리나를 유혹해달라는 의뢰를 받는데?,https://webtoon.kakao.com/content/말괄량이-길들이기/1481,https://kr-a.kakaopagecdn.com/P/C/1481/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['노바', '달라', '로맨스', '의뢰', '트루']"
536,스틸레인3 : 정상회담,"양우석, 제피가루",판타지 드라마,정상회담을 위해 한자리에 모인 남북미 3인의 정상들. 예상치 못한 위기에 빠진다.,https://webtoon.kakao.com/content/스틸레인3-정상회담/1806,https://kr-a.kakaopagecdn.com/P/C/1806/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['드라마', '상치', '정상', '남북', '위기']"
537,인간을 먹는 성,김만호,판타지 드라마,한번 들어가면 누구도 탈출할 수 없는 의문의 성. 그 성의 비밀은 무엇인가,https://webtoon.kakao.com/content/인간을-먹는-성/1301,https://kr-a.kakaopagecdn.com/P/C/1301/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['비밀', '드라마', '성의', '탈출', '판타지']"
538,해치지않아,Hun,드라마,"동물원을 살리기 위한, 동물 없는 미친 동물원 개장!",https://webtoon.kakao.com/content/해치지않아/786,https://kr-a.kakaopagecdn.com/P/C/786/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['개장', '동물', '동물원', '드라마']"
539,이병 일학년,최호진,드라마,부푼 마음을 안고 입학한 음대. 그런데 막상 가보니 군대인지 음대인지 헷갈리는 건 내 기분 탓?,https://webtoon.kakao.com/content/이병-일학년/1501,https://kr-a.kakaopagecdn.com/P/C/1501/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['군대', '기분', '드라마', '막상', '마음']"
540,채널뽁스,뽁스,코믹/일상,상상 그 이상의 요절복통 코미디 멀티플렉스 <채널뽁스>,https://webtoon.kakao.com/content/채널뽁스/1185,https://kr-a.kakaopagecdn.com/P/C/1185/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['복통', '뽁스', '일상', '멀티플렉스', '상상']"
541,1호선,이은재,판타지 드라마,"5회 다음공모전 대상작. 폐허가 된 서울, 그녀를 찾기 위해 1호선을 따라 걷는다",https://webtoon.kakao.com/content/1호선/1002,https://kr-a.kakaopagecdn.com/P/C/1002/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['대상', '공모전', '드라마', '판타지', '폐허']"
542,대디보이,이록,드라마,자타 공인 최고의 인기남 한강. 연예인으로 데뷔하고자 하는 그에게 일생일대의 사건이 벌어진다,https://webtoon.kakao.com/content/대디보이/1418,https://kr-a.kakaopagecdn.com/P/C/1418/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['공인', '데뷔', '드라마', '일대', '자타']"
543,조숙의 맛,이우물,드라마,초등학생으로 살아간다는 건 어려운 일이다. 엄마가 교체된다면 더욱 그렇다.,https://webtoon.kakao.com/content/조숙의-맛/1730,https://kr-a.kakaopagecdn.com/P/C/1730/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['교체', '더욱', '엄마', '드라마', '초등학생']"
544,겨울과 봄사이,하래,로맨스,색청을 앓고 있는 하연에게 나타난 대비되는 색깔의 두 남자,https://webtoon.kakao.com/content/겨울과-봄사이/1572,https://kr-a.kakaopagecdn.com/P/C/1572/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['대비', '남자', '로맨스', '색청', '하연']"
545,햄스터와 그녀,jaw,공포/스릴러,대학생 민규는 햄스터를 들고 다니는 이상한 여자와 엮이게 되면서 악몽 같은 일상을 겪게 되는데...,https://webtoon.kakao.com/content/햄스터와-그녀/1625,https://kr-a.kakaopagecdn.com/P/C/1625/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['공포', '대학생', '민규', '악몽', '스릴러']"
546,이웃잔혹사,신영,공포/스릴러,복권 당첨금을 둘러싸고 이웃 간에 벌어지는 잔혹드라마,https://webtoon.kakao.com/content/이웃잔혹사/1615,https://kr-a.kakaopagecdn.com/P/C/1615/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['스릴러', '잔혹', '공포', '당첨', '드라마']"
547,동쪽으로,봉봉,판타지 드라마,"“찬란했던 문명의 빛이 먼지가 되어 사라진 미래에, 
네 명의 총잡이들이 동쪽으로 향하고 있었다.”

문명이 알 수 없는 이유로 멸망한 미래.
빅보스가 지배하는 인류 최후의 도시에 살며 장벽 너머 동쪽은
오로지 죽음의 땅으로 지옥같은 삶을 살아가고 있었다.

그러나 어느 날 동쪽으로 통하는 봉인된 문이 열리고 
한 남자 존 도가 나타나 외친다!

“동쪽으로”

존 도가 전설 속 동쪽 파라다이스에서 왔다는 소문이 퍼지고 
주인공 반고는 그곳을 찾으러 장벽을 넘어 동쪽으로 떠난다.

장벽 너머 동쪽은 좀비들로 우글거리는 죽음의 땅. 
반고는 파라다이스가 실재한다는 단서를 찾아 동쪽으로 전진하며
존 도와 파라다이스의 정체, 인류 멸망의 비밀에 다가간다.

과연 그곳에서 희망을 발견할 수 있을 것인가?",https://webtoon.kakao.com/content/동쪽으로/1350,https://kr-a.kakaopagecdn.com/P/C/1350/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['장벽', '동쪽', '인류', '죽음', '너머']"
548,도나스 학교괴담,DONA$,코믹/일상,기묘한 학교에서 벌어지는 무시무시한 이야기,https://webtoon.kakao.com/content/도나스-학교괴담/1364,https://kr-a.kakaopagecdn.com/P/C/1364/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['무시', '이야기', '일상', '학교', '코믹']"
549,풀 뜯어먹는 소리,글피,코믹/일상,서울 남자와 시골 여자의 몸에 좋고 맛도 좋은 귀촌 라이프,https://webtoon.kakao.com/content/풀-뜯어먹는-소리/1258,https://kr-a.kakaopagecdn.com/P/C/1258/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['남자', '라이프', '시골', '코믹', '일상']"
550,차피,펭펭,로맨스,"타인의 속마음을 읽을 수 있는 '이안'!
 
원치 않는 능력 때문에 고통받으면서 살아가는데...
부모님을 사고로 잃고 가족과의 추억이 담긴 
수족관을 찾아간다. 

그 곳에서 듣게 된 아름답고 슬픈 고래의 목소리.

그 목소리를 다시 듣고 싶어 긴 세월 동안 수족관을 
드나들지만, 그날 이후로 단 한 번도 듣지 못한다. 

그러던 어느 날 이안의 눈앞에 나타난 수상한 남자!
남자가 입을 여는 순간 이안은 혼란 속에 빠진다. 

""꿈에도 그렸던 그 목소리가 
어째서 눈앞의 남자에게서 들려오는 걸까..?""",https://webtoon.kakao.com/content/차피/1874,https://kr-a.kakaopagecdn.com/P/C/1874/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['수족관', '눈앞', '가족', '고통', '능력']"
551,허세남길들이기,현마담,드라마,"좋은 차, 좋은 집.. 모든 게 다 있는데, 정작 내 옆엔 네가 없네. 헤어진 여친을 그리워하는 성공한 찌질남의 이야기",https://webtoon.kakao.com/content/허세남길들이기/1576,https://kr-a.kakaopagecdn.com/P/C/1576/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['드라마', '정작', '이야기']"
