,제목,작가,장르,줄거리,url,썸네일,플랫폼,키워드
1330,권왕무적 [연재],"초우, 김대진","#액션
","빈손으로 세상에 나와 단 두 주먹으로 무림을 평정한 권왕. 진정한 남자는 사랑마저도 호쾌하다. 말은 느리고 주먹은 빠르게! 주먹질 아홉 번이면 이기지 못할 자가 없는 권왕, 이제 그에 대한 신화와 전설이 시작된다.
",https://www.lezhin.com/ko/comic/invincibility_fist,https://ccdn.lezhin.com/v2/comics/6120360588345344/images/tall.jpg?updated=1583199517461&width=840,레진코믹스,"['주먹', '무림', '세상', '액션', '남자']"
1331,봉수황 : 산음공주,모군,"#판타지
","천 여명의 후궁 남첩들을 거느렸다는 중국의 산음공주, 어느 하루 눈을 떠보니 산음공주로 살게 되는 운명을 마주한 여주인공. 역사 속 산음공주는 반란으로 인해 황제와 함께 살해당하게 된다. 신분을 들키지 않고 역사 속 산음공주의 운명을 바꾸려 하는 여주인공, 과연 그녀의 운명은…?
",https://www.lezhin.com/ko/comic/liu_chuyu,https://ccdn.lezhin.com/v2/comics/6433272786321408/images/tall.jpg?updated=1607068816622&width=840,레진코믹스,"['산음', '공주', '살해', '중국', '판타지']"
1332,협객전생 이세계의 망나니 공주,"미야시타 히로키, 나츠하라 타케시","#이세계물#액션#판타지#코믹#시대극
","늙은 야쿠자가 공주로 전생해…
이세계 무쌍!!
카부키쵸를 관리하며, 동네의 오랜 주민이 의지하고 따를 만큼 의협심이 강한 야쿠자 류마츠는
비열한 수법에 당해 목숨을 잃고 말았다.
……그런 줄로만 알았다.
하지만 정신 차려 보니 이세계의 미소녀로 전생한 상태였는데……?!
이세계도 현실만큼 부조리하다고?
류 공주의 몸을 가진 늙은 야쿠자의 거침없는 행보가 펼쳐진다!
이세계 본격 협객 판타지 개막!!
「검은 사기」 「정직부동산」 원작자
나츠하라 타케시의 최신 원안 작품!
",https://www.lezhin.com/ko/comic/ninkyo_tensei,https://ccdn.lezhin.com/v2/comics/5594621861494784/images/tall.jpg?updated=1651630049734&width=840,레진코믹스,"['세계', '판타지', '전생', '관리', '동네']"
1333,써커트릭,LIM,"#마법사#판타지
","죽음을 허용받지 못한 특별한 자들은 인간을 위해 존재하기로 한다. 우리는 그들을 '마술사' 라고 부르기로 했다. 막은 열렸고, 끝나기까지 앞으로 몇 걸음.
",https://www.lezhin.com/ko/comic/surkertrick,https://ccdn.lezhin.com/v2/comics/408/images/tall.jpg?updated=1549868226560&width=840,레진코믹스,"['인간', '마법사', '죽음', '판타지', '허용']"
1334,열혈전사의 부활 - 헌터학원,"큐비, Xiaomingtaiji","#학원#액션#죽음#호러
","어느날 화려한 도시에서 갑자기 쏟아지는 붉은 비로 인해 17살의 평범한 소년 '고성하'의 운명이 뒤바뀐다. 
자신의 앞에 나타난 죽음의 사신 때문에 생사의 갈림길에 선, 사랑하는 여자 '루아'를 살리기 위해 '성하'는 헌터학원에 합류하여 능력을 키우게 되는데… 
자신의 운명을 그대로 받아들이게 될 것인가? 아니면, 신의 능력으로 부활하게 될 것인가??! 
이 순간부터 주인공 '고성하'의 환상의 열혈 기적 활약상은 어떻게 진행될 것인가…
",https://www.lezhin.com/ko/comic/hunter_academy,https://ccdn.lezhin.com/v2/comics/6205760489193472/images/tall.jpg?updated=1640934569207&width=840,레진코믹스,"['능력', '학원', '운명', '죽음', '고성']"
1335,코미 양은 커뮤증입니다,오다 토모히토,"#개그
","모든 사람들이 뒤돌아보는 미소녀 코미 양은 커뮤증이다. 커뮤니케이션이 굉장히 서툴러 “어떻게 말을 걸지?” “말을 걸고 난 다음에는 어쩌지?”라며 겁먹어버리는 코미 양. 그리고 그런 코미 양과 친구가 된 타다노 군. 점차 마음을 터놓게 된 두 사람은 어떤 약속을 한다. 실실 웃음이 나오다가다도 때로는 따끔하게 가슴을 찌르는 이야기. 중독될 수밖에 없는 커뮤증 소녀의 코미디가 시작된다!
",https://www.lezhin.com/ko/comic/comi,https://ccdn.lezhin.com/v2/comics/5378158932656128/images/tall.jpg?updated=1626402823681&width=840,레진코믹스,"['다도', '때로는', '소녀', '실실', '웃음']"
1336,블랙 클로버,타바타 유키,"#판타지
","어린 시절 부모에게 버림을 받고 빈민 지역 교회에서 자란 아스타와 라이벌 유노. 두 사람은 마법 세계의 정점인 마법제가 되겠다는 목표를 가지고 있다. 그러나 아스타는 전혀 마력을 가지고 있지 않아 마법 기술을 쓰지 못하는 반면, 유노는 어린 나이에도 불구하고 엄청난 마법의 소유자로 촉망 받는다. 시간이 흘러 두 사람은 15세가 되고, 마력을 가진 15세 아이들에게 마법기사단에 들어갈 수 있는 기회가 찾아온다. 
유노는 강력한 마력으로 초대 마법제가 받았던 행운이 담긴 네잎 클로버 마도서에게 선택받는 반면, 아스타는 우여곡절 끝에 악마가 깃든 다섯 잎 클로버 마도서를 손에 넣게 된다. 반년 후 마법기사단 입단 시험에 응시하는 아스타와 유노. 아홉 개의 단으로 나눠진 마법기사단 모두에게 선택 받은 유노는 최강의 마법기사단 ‘금색의 여명’에 들어간 반면, 아스타는 간신히 ‘검은 폭우’단에 선택되어 그들의 꿈을 좇게 되는데….
",https://www.lezhin.com/ko/comic/blackclover,https://ccdn.lezhin.com/v2/comics/5824723997294592/images/tall.jpg?updated=1547026361229&width=840,레진코믹스,"['마법', '아스타', '반면', '선택', '기사단']"
1337,백은아란전,"송정욱, 송의섭","#sf#무협#액션
","속세에 나쁜 영향을 주지 않기 위해 스스로의 힘을 봉인하고 살아가는 숨은 무림 정파 고수들이 어느날 정체불명의 기계인간들에게 습격 당하는 사건이 발생하는데.. 평범한 소년 아란은 우연히 휘말려 500년 무공을 몸속에 전수받게 된다. 아란의 몸속의 내공을 노리는 정파, 사파, 그리고 기계인간들의 전쟁이 시작된다! 
",https://www.lezhin.com/ko/comic/aran,https://ccdn.lezhin.com/v2/comics/110/images/tall.jpg?updated=1549949150206&width=840,레진코믹스,"['발생', '속세', '액션', '영향', '고수']"
1338,동군(올컬러) [연재],"이단이, 신지우","#판타지#액션#코믹#동양풍#시대극
","하늘에 열 개의 태양이 떠올라 인간들의 세상이 불타오르자
천계의 명궁, '예'는 천제의 명을 받들어 아홉 개의 태양을 쏘아 떨어뜨린다.
태양의 어머니 희화는 예에게 죽은 아들들을 되살리기 위해
하계에 숨어 모종의 계획을 꾸민다.
오랜 시간이 지난 어느 날,
우주의 패권을 걸고 천제에게 바둑 도전장을 내민 희화는
한 때 천제의 부하였던 '예'와 '한발'을 끌어들이는데…!!
",https://www.lezhin.com/ko/comic/dongun,https://ccdn.lezhin.com/v2/comics/5114964754104320/images/tall.jpg?updated=1649910442844&width=840,레진코믹스,"['태양', '천제', '희화', '세상', '액션']"
1339,진격의 거인,이사야마 하지메,"#인류멸종#이종족#판타지
","일본 ｢2011년 이 만화가 대단하다!｣ 1위 선정!! 만화 마니아들의 입소문으로 널리 알려진 화제의 작품 발매!! 
수십 미터 크기의 거인과 인류의 대립이라는 거대한 스케일의 만화가 발행된다. 인간을 잡아먹는 거인 앞에서 인간의 공포와 절망이 극한에 치닫는 상황과 더불어 거인에게 맞서는 인류의 저항 의지를 보여주는 작품은 신인 작가답지 않은 꼼꼼한 설정을 보여주고 있다. 매 권마다 설정들을 보여주고 있어서 독자의 이해도를 높여주고 있으며, 다소 거칠지만 강렬하고 생동감 넘치는 필력을 통해 더욱 돋보이는 작품이다. 일본에서는 서점에서부터 트위터, 블로그 등의 입소문으로 엄청난 인기를 얻은 작품. 3권 합계 136만 부를 돌파하였다. 국내에서도 만화 마니아들 사이에서 널리 알아진 작품으로 2011년 최대의 화제작으로 손에 꼽을 수 있는 작품!""
",https://www.lezhin.com/ko/comic/jinkyuk,https://ccdn.lezhin.com/v2/comics/4844924040642560/images/tall.jpg?updated=1617848867491&width=840,레진코믹스,"['작품', '인류', '거인', '소문', '만화가']"
1340,귀멸의 칼날 외전,"히라노 료지, 고토게 코요하루","#액션#판타지#소년만화#시대극
","수주(水柱) 토미오카가 만난 마타기 소녀 야에는 아버지의 원수를 갚기 위해 산으로 들어가는데-
그리고, 염주(炎柱)가 되기 전의 렌고쿠와 도깨비가 펼치는 싸움의 행방은….
『외전』두 편, 탄지로 일행의 ‘헐랭한’ 활극담
4컷 만화 『귀멸의 짬!』도 완전 수록된 공식 스핀오프!! KIMETSU NO YAIBA GAIDEN © 2019 by Koyoharu Gotouge, Ryoji Hirano/SHUEISHA Inc.
",https://www.lezhin.com/ko/comic/kimetsu_no_yaiba_gaiden,https://ccdn.lezhin.com/v2/comics/6442322947801088/images/tall.jpg?updated=1643087222790&width=840,레진코믹스,"['공식', '도깨비', '렌고쿠', '만난', '만화']"
1341,예전고,김선우,"#개그
","예체능계열 전문 고등학교에 전학 온 최고의 아이돌 성민지. 그녀의 이상형은 ""강한 남자"". 세상 어디에도 없었던 이상한 전쟁이 시작된다. [노멀모드] 김선우 작가의 데뷔작, 고화질 재편집. 프리미엄 병맛 학원물.
",https://www.lezhin.com/ko/comic/artshighschool,https://ccdn.lezhin.com/v2/comics/6381972271661056/images/tall.jpg?updated=1549868484703&width=840,레진코믹스,"['이상형', '최고', '계열', '남자', '민지']"
1342,여친만(여자친구만들고파),"류병민, 박형준","#액션
","야호!!,용기백배 등 알콩달콩한 연애물로 만화팬들의 인기를 한몸에 받았던 류병민(글)과 프라이팬,에서 감각 있는 그림체와 감성적인 멜로라인을 살리는 스토리로 소년들뿐만 아니라 소녀 팬들까지 아우르는 독자들의 지지를 받았던 박형준(그림)이 팀을 이뤄 2007년 새롭게 시작한 찬스의 연재작!! 두 기성작가의 장기가 잘 살아난 본격 청춘 학원러브코믹물로 누구나 좋아하고 공감할만한 남여 고교생들의 두근두근 약간은 에로틱한 연애담을 보여준다. 류병민, 박형준 두 남성작가의 합작이라는 면에서 팬들의 열렬한 호응을 받고 있으며, 연재 이후 꾸준히 잡지 인기순위 상위에 랭크되고 있는 최고의 화제작!!! 같은 학교에 같은 반인 세 명의 고교생 - 설민, 주요한, 이인용은 언제나 붙어 다니는 단짝친구다. 하지만 이 세 명의 공통점은 여지껏 변변한 연애 한번 못해봤다는 사실. 그저 셋이 몰려다니며 야한 상상과 농담, 유치한 장난이나 치는 찌질한 이미지로 찍혀있다. 그런 일상을 보내던 삼인방이 우연히 같은 반의 킹카 소년인 한결이를 자기네 일당으로 끌어들이게 되면서 벌어지는 좌충우돌.
",https://www.lezhin.com/ko/comic/iwannagirlfriend,https://ccdn.lezhin.com/v2/comics/4646149695209472/images/tall.jpg?updated=1522378800949&width=840,레진코믹스,"['고교생', '명의', '소년', '연애', '감성']"
1343,찐따들의 제국,최현호,"#왕따#덕후#코믹#성장물#소년만화
","학교라는 정글 가장 깊고 어두운 곳에서 고통받는 인간들… 그 이름하여 '찐따’. 찐따들이여, 언제까지 당하고만 있을 것인가. 무시받는 그들을 구원하기 위해 그가 나타났다! 약자들의 우상, 찐따들의 구세주!! 찐따왕 오덕훈의 파란만장한 일대기, 시~작!
",https://www.lezhin.com/ko/comic/Empire_Z,https://ccdn.lezhin.com/v2/comics/5844165540970496/images/tall.jpg?updated=1542855607990&width=840,레진코믹스,"['만화', '성장', '왕따', '이름', '인간']"
1344,어느 날 잠에서 깨어보니 베이글녀가 되어 있었다,탱크가이,"#복수#짝사랑#여신#남녀바뀜#개그
","자고 일어나 보니 하루아침에 베이글녀가 되어 있는 26세 독신남 정봉기. 평범한 알바 인생 A를 살아왔던 그(그녀?)의 인생은 밑바닥 부터 송두리채 뒤엎힌다. 우선, 입을 수 있는 옷(속옷 포함)이 없단 말입니다! 알바는, 예비군은? 랭킹전은 여자라도 뭐 별 문제 없긴 하지만!
",https://www.lezhin.com/ko/comic/bagel,https://ccdn.lezhin.com/v2/comics/151/images/tall.jpg?updated=1556858318286&width=840,레진코믹스,"['알바', '여신', '인생', '자고', '독신']"
1345,천신결,"Gua, LeJiang, Taiyi Sheng Shui","#액션#무협
","무도(武道) 대가였던 나, 어느 날 다른 세계의 바보 양정현이 되어 버린다...  강자가 곧 법인 이 세계에서 온갖 멸시와 치욕을 견뎌내며 그들과 맞서 싸워야 하지만, 절대 포기하지 않고 '나'를 키워낼 것이다.  정상의 자리에 올라 천하를 발 밑에 두는 그날까지 나의 도전은 멈추지 않는다!
",https://www.lezhin.com/ko/comic/cheonsingyeol,https://ccdn.lezhin.com/v2/comics/4649299560693760/images/tall.jpg?updated=1621582051586&width=840,레진코믹스,"['자가', '포기', '무도', '바보', '법인']"
1346,나의 히어로 아카데미아,호리코시 코헤이,"#초능력#성장물#히어로#액션
","인구의 약 8할이 ""특이체질""=""개성""을 갖고 있는 초인사회로 탈바꿈한 세계. 폭발적으로 급증한 범죄와 맞서 싸우는 ""히어로""들은 시민 모두의 동경의 대상이었다. 미도리야 이즈쿠도 그런 히어로를 꿈꾸는 중학생. 하지만 그는 히어로에게 필수적인 ""개성""을 타고나지 않았는데--!!
",https://www.lezhin.com/ko/comic/my_hero_academia,https://ccdn.lezhin.com/v2/comics/5972518293602304/images/tall.jpg?updated=1614132974753&width=840,레진코믹스,"['개성', '히어로', '급증', '동경', '세계']"
1347,브로커,"경민선, 최미르","#현대물#탈출#모험#액션#드라마
","기호는 북한-중국-한국의 국경을 넘나드는 밀입국 브로커이다. 
탈북자들을 상대로 푼돈벌이를 하던 기호는 어느 날 일생일대의 커다란 미션과 마주친다. 
전직 국정원 요원이자 브로커계의 대부로 불리는 ‘팀장’이 들고 온 이 의뢰는 현역 국회의원인 권영태로부터 온 의뢰였다. 
북파간첩인 아버지가 북한당국에 적발되어 오래 전 처형된 줄로만 알고 있던 권영태는 연변으로부터 한 통의 전화를 받았다. 
자신의 아버지인 권상호가 사실은 아직까지 북한에서 살아있었으며, 지금은 그를 탈북시켜 연변에 데리고 있으니 아버지를 살리려면 돈을 내놓으라는 인질범의 전화였다. 
국회의원 재선을 노리고 있던 권영태는 얘기가 밖에 새어나가지 않도록 비밀스럽게 일을 처리하고자 큰돈을 걸고 브로커 팀을 꾸리도록 지시한다.

남한 국회의원의 아버지를 둘러싸고 유례없이 큰 판이 벌어진다. 
기호가 합류한 브로커 팀은 중국으로 건너가 인질범으로부터 권상호를 구해내려 하고, 탈북자들을 전문적으로 노리는 인신매매 범죄조직도 돈냄새를 맡고 국경으로 몰려든다. 
사람을 빼내오는 브로커와 사람을 사냥하는 인간사냥꾼 집단의 필사의 싸움이 시작된다. 승자는 누가 될 것인가?
",https://www.lezhin.com/ko/comic/broker,https://ccdn.lezhin.com/v2/comics/6648328831172608/images/tall.jpg?updated=1645091450279&width=840,레진코믹스,"['브로커', '기호', '북한', '국회의원', '중국']"
1348,더블캐스팅,신영우,"#병맛#개그#액션
","막강하게 떠오르는 신흥 조직의 보스가 20년 만에 찾은 쌍둥이 동생이 그가 보는 앞에서 살해를 당한다.
그는 범인을 잡기 위해 동생의 인생을 살기로 하는데. 동생의 직업은 경찰학교를 졸업한 신참 경찰!
낮에는 무능한 형사로, 밤에는 유능한 조폭 보스로 이중생활을 시작한다.
더 강하고 수위높은 액션으로 돌아 온 신영우 작가의 더블캐스팅 리메이크 버전.
",https://www.lezhin.com/ko/comic/double_casting,https://ccdn.lezhin.com/v2/comics/252/images/tall.jpg?updated=1620185501364&width=840,레진코믹스,"['보스', '동생', '액션', '조폭', '졸업']"
1349,단다단 [연재],타츠 유키노부,"#미스터리#판타지#소년만화#스릴러
","유령이 있다고 믿는 여고생 아야세 모모와  괴기 현상 오타쿠인 동급생 오컬트 군. 서로 부정하는 UFO와 괴이 현상을 믿게 하기 위해 모모는 UFO 스폿인 병원 폐허로, 오컬트 군은 심령 스폿인 터널로 가게 되는데.... 운명의 사랑이 시작된다?! 오컬틱 괴기 배틀 개막! DANDADAN © 2021 by Yukinobu Tatsu/SHUEISHA Inc.
",https://www.lezhin.com/ko/comic/dandadan,https://ccdn.lezhin.com/v2/comics/6325023322472448/images/tall.jpg?updated=1628564310614&width=840,레진코믹스,"['병원', '괴이', '서로', '스폿', '터널']"
1350,성전 -RG VEDA-,클램프,"#로맨스#드라마#판타지#성장물#동양풍
","제석천에 맞서는 아수라와 야차, 육성들의 싸움의 역사가 애장판으로 되살아난다! 
다수의 히트 만화를 가지고 있는 CLAMP의 초기 대표작이 애장판으로 등장했다. 제석천에 대항하는 육성의 사랑과 모험을 그린 <성전>은 CLAMP 팬들이 다시 보고 싶은 만화로 손꼽는 작품. 각각의 사연을 가진 인물들이 클램프만의 섬세한 묘사로 잘 표현되어 있는 초기 대표작이다.
ⓒCLAMP·ShigatsuTsuitachi CO.,LTD. 2011/KADOKAWA CORPORATION
",https://www.lezhin.com/ko/comic/rg_veda,https://ccdn.lezhin.com/v2/comics/4679732600045568/images/tall.jpg?updated=1626068808250&width=840,레진코믹스,"['육성', '제석천', '대표', '만화', '초기']"
1351,포젯션,Happykwak,"#판타지#이종족#액션#친구#왕따
","인간계 저 아래의 지하왕국 ""저저저""에서는 17대 대왕의 갑작스런 하야 선언으로 새로운 왕을 뽑는 대회가 시작된다. A급 죄수이자 폐위된 반쪽왕자 ""제트""도 아버지의 명에 따라 여기에 참가하게 되는데... ""뭣이라? 대왕이 되려면 저 찐따를 지켜야 한다고?!"" 각자에게 주어진 ""왕좌의 징표""를 지키기 위한 지하인들의 각축전 속에서 과연 제트가 지켜야 할 ""징표”는 무엇일까?
",https://www.lezhin.com/ko/comic/pozetssion,https://ccdn.lezhin.com/v2/comics/4805662733369344/images/tall.jpg?updated=1644553674183&width=840,레진코믹스,"['대왕', '지하', '액션', '왕따', '하야']"
1352,명탐정 코난 범인 한자와씨,"칸바 마유코, 아오야마 고쇼","#개그
","세기의 추리만화 [명탐정 코난] 그 첫 번째 스핀오프 작품 등장!!!
마음 속 복수의 칼날을 품고서 베이카초에 입성한 한자와 씨!
그러나 베이카초는 온갖 범죄가 난무하는 위험지대!
지낼 집을 구하려 하지만, 대부분의 집이 살인사건이 벌어진 사고물건?!
주소지 이전 신청을 하려고 하지만, 언제 범죄 해결을 위해 뛰어다는 형사들로 인해 관공서 업무는 거의 마비 상태?!
더불어 베이카초의 주민인 코난과 헤이지 그리고 란이 등장해 범죄를 꿈꾸는 한자와 씨의 주변을 어슬렁거리는데…!!!
복수를 꿈꾸며 베이카초에 입성한 한자와 씨, 과연 제대로 정착이나 할 수 있을까? © Mayuko KANBA/SHOGAKUKAN
",https://www.lezhin.com/ko/comic/conan_hanzawa,https://ccdn.lezhin.com/v2/comics/4701762333245440/images/tall.jpg?updated=1641957001672&width=840,레진코믹스,"['관공서', '등장', '범죄', '만화', '물건']"
1353,엘피스 전기: 더 라스트 [연재],"당가삼소, Dr.대길, Bart.D","#판타지
","엘피스 연방 과학연구원 소속 탐사대 대원들은 신비한 알을 발견한다.   
소울 몬스터의 알이라고 생각한 알에서는 한 아이가 태어나는데… 그 아이의 스피릿은 블루그래스.  
한편, 레온과 셀레나는 기억을 잃은 채 서로 다른 곳에서 깨어나게 된다.  
과학의 발전과 함께 전혀 다른 세상이 되어버린 엘피스의 세계, 알에서 태어난 아이는 슈렉의 일곱 괴물의 일원이 되어 다시 한번 전설을 창조할 수 있을 것인가?
",https://www.lezhin.com/ko/comic/elphis_thelast,https://ccdn.lezhin.com/v2/comics/5874204489416704/images/tall.jpg?updated=1610522722933&width=840,레진코믹스,"['과학', '피스', '기억', '몬스터', '블루그래스']"
1354,조만국의 영화캠프,조만국,"#병맛#유쾌함#코믹#개그
","생일에는 미역국, 해장에는 북엇국, 영화리뷰는 조만국!
누구든 영잘알로 만들어드립니다.  
(주의 : 영화를 이상한 쪽으로 잘 알게 될 수 있음)
",https://www.lezhin.com/ko/comic/movie,https://ccdn.lezhin.com/v2/comics/5437222505283584/images/tall.jpg?updated=1626417147122&width=840,레진코믹스,"['개그', '리뷰', '미역국', '북엇국', '병맛']"
1355,용사가 있었는데요 [연재],"전호윤, 전세기","#판타지#힐링물#귀여움#마왕#성장물
","「용사」의 성장을 위한 경험치, 희생양이 되라고???
바라던 바다-!!!
마왕을 향해 나아가는 히어로, 용사에게 죽임을 당하는 것이 삶의 유일한 목표.
불지옥에서의 행복한 사후 생활을 꿈꾸는 사천왕 ‘엘’의 앞에 드디어 나타난 용사 파티-!
그런데 이건…… 해도 해도 너무 약하잖아?!
엘의 공격에 단 한 명만 제외하고 전멸해 버린 용사 파티.
일평생을 꿈꿔 온 은퇴와 사후 복지에 대한 환상이 깨지기 직전,
용사 파티의 마지막 생존자 ‘라피’는 그에게 회심의 일격을 날린다.
“저는… 홀몸이 아니에요!!!”
그녀의 말에 엘의 머리를 스치는 기상천외한 생각!
‘나를 죽여 줄 용사가 없다면… 내가 직접 키워내면 되잖아?’
육아의 ‘ㅇ‘도 모르는 사천왕 엘, 초보 엄마 라피, 귀염 대폭발 아기 용사 디노가 만들어 가는
평범한(?) 육아 판타지가 펼쳐진다!
하루도 조용할 날 없는 용사 가족의 우당탕탕 육아기!
",https://www.lezhin.com/ko/comic/soldier,https://ccdn.lezhin.com/v2/comics/5496426008477696/images/tall.jpg?updated=1628225934704&width=840,레진코믹스,"['사후', '파티', '사천왕', '판타지', '성장']"
1356,여성향 게임 세계는 엑스트라에게 엄격한 세계입니다,"미시마 요무, 시오사토 준","#판타지
","이세계의 「여성향 게임」 세계로 전생해버린 리온. 남자는 여자를 부양할 뿐인, 마치 가축 같은 부당한 대우에 리온은 공교롭게도 과거 게임 공략 지식을 이용해 반기를 들게 되었다!!!
엑스트라라도 달아올라!
제멋대로인 놈들을 축출하고, 미남은 죽여버린다! 이단아 주인공에 의한 호쾌함 작렬?! 검과 마법의 하극상 이세계 판타지 제1권!!!
특별수록  커버 뒷면에 미시마 요마의 번외편 단편 소설 수록!
",https://www.lezhin.com/ko/comic/womens_game,https://ccdn.lezhin.com/v2/comics/5843070261198848/images/tall.jpg?updated=1626255475246&width=840,레진코믹스,"['판타지', '세계', '대우', '남자', '반기']"
1357,백도사,"늴릴, 이끼","#모험#도사#요괴#이종족#수인물
","인간과 수인이 공존하는 시대. 인간의 왕은 잔인한 성정으로 수인들을 핍박한다. 폭군에게 시달리는 수인들을 구하기 위한 모험.
",https://www.lezhin.com/ko/comic/thewizard,https://ccdn.lezhin.com/v2/comics/208/images/tall.jpg?updated=1553742006975&width=840,레진코믹스,"['공존', '시대', '이종', '인간', '인물']"
1358,독고,"민, 백승훈","#액션
","왕따를 당하던 형의 죽음으로 한 가정이 파괴되었다. 참을 수 없는 울분을 동생은 조용히 삼키며 학교로 가게된다. 
완벽히 일년 전 강후가 사고로 죽던 그날이 재연되면서 곧이어 일진회를 박살내기 위한 혁의 전투가 시작되는데...
",https://www.lezhin.com/ko/comic/dokgo,https://ccdn.lezhin.com/v2/comics/5540785488920576/images/tall.jpg?updated=1554343203890&width=840,레진코믹스,"['가정', '액션', '왕따', '죽음', '가게']"
1359,원존: 용의 비상 [연재],"천잠토두, Dr.대길","#판타지
","용의 기운을 빼앗긴 대주국의 세자 주원, 8맥이 막히면서 원사(源師) 수련은 불가능해진다.
일반인보다 약한 체질로 낙인 찍힌 주원, 하지만 붓으로 주문을 새기는 기술인 원문(源紋)을 수련하면서 또 다른 힘을 보여준다.
남다른 의지력과 불굴의 의지로 주원은 번번이 사람들의 예상을 깨고 불가능을 이루어 낸다.
그러던 어느 날, 드디어 숙명의 라이벌, 용의 기운을 앗아간 무왕국의 세자와 맞붙게 되는데…
과연 주원은 용의 기운을 되찾고 무왕국에 의해 쇠락한 나라를 다시 일어세울 수 있을까?
",https://www.lezhin.com/ko/comic/wonzon,https://ccdn.lezhin.com/v2/comics/5114523133280256/images/tall.jpg?updated=1612488587745&width=840,레진코믹스,"['주원', '세자', '기운', '용의', '수련']"
1360,그레이,울리,"#sf#재벌#비밀#히어로#액션
","회색 연막과 함께 나타난 영웅. 내 이름은 그레이. 하지만 난 오늘 악당을 죽였다. 내가 어떻게 영웅이 되었는지 가르쳐 줄까? 연막 속 진실이 궁금하지 않아? 2013 대학 만화 최강자전 본선 진출작.  
",https://www.lezhin.com/ko/comic/gray,https://ccdn.lezhin.com/v2/comics/159/images/tall.jpg?updated=1547694000888&width=840,레진코믹스,"['연막', '그레이', '비밀', '악당', '액션']"
1361,레드허니,"85, 남편, 은비","#판타지
","현대에도 뱀파이어는 존재한다. 뱀파이어 사회는 인간 사회와 함게 맞물려 있다. 중성적인 매력의 소녀 신환희는, 여자 배구부 주장을 맡으며 학교를 다니고 있는 평범한 고등학생이다. 어느날, 환희는 우연한 계기로 자신이 뱀파이어 사회의 차기 여왕 후보임을 알게되고, 그저 친구인 줄 알았던 주승준또한 자신의 정체를 밝히면서, 그녀의 일상은 순식간에 달라지는데…!!
",https://www.lezhin.com/ko/comic/redhoney,https://ccdn.lezhin.com/v2/comics/5626918967771136/images/tall.jpg?updated=1574306079425&width=840,레진코믹스,"['환희', '뱀파이어', '차기', '친구', '후보']"
1362,빌더,"문하늘, 이동준","#판타지#신#액션#sf#꿈
","가까운 미래, 원하는 꿈을 꿀 수 있게 된 세상. 그리고 그 속에서 신이 되고자 하는 이들을 우리는 '빌더'라 부른다. 과연 그녀는 왜 빌더가 되고 싶어 하는가?!
",https://www.lezhin.com/ko/comic/builder,https://ccdn.lezhin.com/v2/comics/365/images/tall.jpg?updated=1601890930957&width=840,레진코믹스,"['미래', '세상', '액션', '판타지']"
1363,섀도 하우스 [연재],소마토,"#판타지
","불가사의한 저택에 살고 있는 얼굴이 없는 섀도 일족과, 일족의 시중을 들고 있는 ""살아있는 인형""들. 그들이 만들어 내는 아주 불가사의한 일상이란...?
",https://www.lezhin.com/ko/comic/shadow_house,https://ccdn.lezhin.com/v2/comics/5105469092134912/images/tall.jpg?updated=1626145550510&width=840,레진코믹스,"['불가', '사의', '섀도', '얼굴', '일상']"
1364,골든 카무이,노다 사토루,"#판타지
","러일전쟁을 통해 ‘불사신 스기모토’라 불릴 정도로 화려한 전공을 자랑했던 스기모토는 죽은 전우의 마지막 부탁을 들어주기 위해 과거 홋카이도 골드러시로 유명했던 곳에서 사금을 캐며 살아가고 있다. 사금 모으기가 생각보다 만만치 않을 때 스기모토는 누군가로부터 아이누족의 군자금 금괴 이야기를 듣게 된다. 일본 본토인의 탄압에 맞서 7인의 아이누인이 군자금으로 20관 상당의 금괴를 모아두었는데, 그 중 한 사람이 배신, 나머지 모두를 죽인 뒤 금괴를 다른 곳에 숨긴 후 형무소에 들어갔고, 감옥 동료들의 몸에 그곳의 지도를 그려놨다는 것. 그 이야기가 사실임을 확신하게 된 스기모토는 곰 습격을 통해 알게 된 아이누족 소녀 아시리파와 함께 금괴를 찾기 위한 여행에 나서게 되는데…
",https://www.lezhin.com/ko/comic/golden_kamuy,https://ccdn.lezhin.com/v2/comics/4599554148532224/images/tall.jpg?updated=1555320977670&width=840,레진코믹스,"['스기', '금괴', '감옥', '나머지', '배신']"
1365,두근워치,"개호주, 홍차","#동아리#실험#연애#썸#개그
","사랑의 두근거림 수치를 측정하는 시계인 '두근워치'. 두근워치 수치 1만을 달성하면 상금 100억을 받을 수 있다! 누군가는 돈 때문에, 누군가는 사랑을 위해, 또 누군가는 재미를 위해 두근워치 1만에 도전하는데… <태양초고추장연구소>의 개호주 작가와 포텐신인 홍차 작가의 신작 <두근워치>!!
",https://www.lezhin.com/ko/comic/pitapatwatch,https://ccdn.lezhin.com/v2/comics/394/images/tall.jpg?updated=1550038503268&width=840,레진코믹스,"['사랑', '워치', '측정', '시계', '연구소']"
